transaction_hash,block_number,sandwich_id,transaction_log_index,type,sandwicher,victim,profit_raw,profit_amount_in_usd,cost_in_usd,protocols
0xf3b21013d77ba54486e6d04b057220168ac46439b2441df4d79056c66aa04222,21519277,0xa3bd38584f32fc7a2b3c332a969364ec6c3a29ff00e2cb7cbae3d0f2a725425a,6,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""9460237757054976"",""additionalAmount"":""-3013792493469696""}]",31.79862018517725,21.61657714816148,{UniswapV2}
0x59a7f4d71af12a4812e88106681f5eee0294bf2c1f3329c1cb78ae4e4ee69fcb,21519279,0x1d8ae5e3ff45fd61433e4ae770449e04459388f608c242418f4ebb0ae1aa6834,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""28272727693459456"",""additionalAmount"":""-12468227296722944""}]",95.03288951197923,53.13098008664678,{UniswapV2}
0xb94367d7e2462249869058ed497d507875edeb71db2c58bd22f9b5d85f4ce157,21519279,0x1d8ae5e3ff45fd61433e4ae770449e04459388f608c242418f4ebb0ae1aa6834,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""28272727693459456"",""additionalAmount"":""-12468227296722944""}]",95.03288951197923,53.13098008664678,{UniswapV2}
0x5ed5c6686a82bd0d6e261c3760c7087297df4fda0e5f63708233c80b3e29cd2c,21519279,0x1d8ae5e3ff45fd61433e4ae770449e04459388f608c242418f4ebb0ae1aa6834,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""28272727693459456"",""additionalAmount"":""-12468227296722944""}]",95.03288951197923,53.13098008664678,{UniswapV2}
0x89223731cd6e20ac0ea85252b3e911c80c4b58036858211a67c4d054cf6b6833,21519280,0x7051d6a2201f7b0a1bcfe42d9ed706259e4bb3e008e0f383f916cbe3f4f39b71,1,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""57691756405194752"",""additionalAmount"":""-49972506173374464""}]",193.9188313080675,52.79210546890078,{SushiSwap}
0x4912d6010e58d059499b7e47191fc2cf2ffca8b76adfaf8a06051b0b5a1b98cd,21519280,0x7051d6a2201f7b0a1bcfe42d9ed706259e4bb3e008e0f383f916cbe3f4f39b71,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""57691756405194752"",""additionalAmount"":""-49972506173374464""}]",193.9188313080675,52.79210546890078,{SushiSwap}
0x457016770526bc6c031a4ea9acde0f4127e36e6e1d47120cb49e07182caceac9,21519280,0x7051d6a2201f7b0a1bcfe42d9ed706259e4bb3e008e0f383f916cbe3f4f39b71,6,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""57691756405194752"",""additionalAmount"":""-49972506173374464""}]",193.9188313080675,52.79210546890078,{SushiSwap}
0x72aa7e4fbf4969ba483e6151aadbaebacb0af0cfa471b2b88bfb77e39885ea06,21519280,0x41d6e327ab2b40d0c9a916555a02b363698a2b38141d5676d198d29534fd676c,4,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""57691756405194752"",""additionalAmount"":""-49972506173374464""}]",193.9188313080675,52.79210546890078,{SushiSwap}
0x8e32be2225ac6c3690c999d86635fe2507231036e65e29c7d086e0adfd04eab3,21519280,0x455be33cabac69a6abb04743e815e4c4c5cc852d440f9991513bdcde6f751485,5,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""57691756405194752"",""additionalAmount"":""-49972506173374464""}]",193.9188313080675,52.79210546890078,{SushiSwap}
0x1cc8dd2395e24bb479dbea1353e39fc948d8591b6b3baf7a65473c96479011ec,21519281,0x9a3d8b3f213beb6bbd913890b703a4910ae935d3fbf584cf06b6740871b494e2,0,front,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""390068251217887232"",""additionalAmount"":""-346250625496907776""}]",0,148.52750673588628,{UniswapV2}
0x5cd0d323b26db3be8ea1aaa3288b3044856f778113a47a89978155c93ba651ca,21519281,0x9a3d8b3f213beb6bbd913890b703a4910ae935d3fbf584cf06b6740871b494e2,1,victim,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""390068251217887232"",""additionalAmount"":""-346250625496907776""}]",0,148.52750673588628,{UniswapV2}
0x7ac9815f96ad01272765ad4dbef0122de7629950d8ed29e28162d8208544103e,21519281,0x9a3d8b3f213beb6bbd913890b703a4910ae935d3fbf584cf06b6740871b494e2,2,back,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""390068251217887232"",""additionalAmount"":""-346250625496907776""}]",0,148.52750673588628,{UniswapV2}
0x1240857c1340f8e71ccc8aeb73ea16be2c8216214be695cacf177fc60a6ee467,21519281,0x40b44b7a38f6d19c189050560740dd93bda0a3c0ab2b5a380da81cef2f1d1388,3,front,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""390068251217887232"",""additionalAmount"":""-346250625496907776""}]",0,148.52750673588628,{UniswapV2}
0x580f9d3d5e7a5fa10c55db035a3c7fe4d485bc01d9b2e59034c2b3342caeafc6,21519281,0x40b44b7a38f6d19c189050560740dd93bda0a3c0ab2b5a380da81cef2f1d1388,4,victim,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""390068251217887232"",""additionalAmount"":""-346250625496907776""}]",0,148.52750673588628,{UniswapV2}
0x8df2f3ae25113da539918de96a402b31e91bee837ac830c500b5161e03fed01e,21519281,0x40b44b7a38f6d19c189050560740dd93bda0a3c0ab2b5a380da81cef2f1d1388,5,back,0x00000000a991c429ee2ec6df19d40fe0c80088b8,,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""390068251217887232"",""additionalAmount"":""-346250625496907776""}]",0,148.52750673588628,{UniswapV2}
0x1f0506edf65eb57695f9bd54bd81ee7dfda591a1ca756e805ae4a54386d5a688,21519282,0x9a14b3296fecbdccb8912fe1198049b7cea1c58f5cfaf3faa90ea7fdba774348,0,front,0x8af9ca49688e52787f31742dc259002148efaa62,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":652564446052352}]",2.1934595619327353,2.1325595985616883,{UniswapV2}
0x3cbe5b5e90444c8cbf460b40d0ab0eb7094cbf9fa5bd97a24b84872f5a5ebece,21519282,0x9a14b3296fecbdccb8912fe1198049b7cea1c58f5cfaf3faa90ea7fdba774348,1,victim,0x8af9ca49688e52787f31742dc259002148efaa62,0x8af9ca49688e52787f31742dc259002148efaa62,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":652564446052352}]",2.1934595619327353,2.1325595985616883,{UniswapV2}
0x09460dd395db457652bce3f2fa600c8db48e5076d8e4ac7face000acee2406c5,21519282,0x9a14b3296fecbdccb8912fe1198049b7cea1c58f5cfaf3faa90ea7fdba774348,2,back,0x8af9ca49688e52787f31742dc259002148efaa62,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":652564446052352}]",2.1934595619327353,2.1325595985616883,{UniswapV2}
0x06a7ac7b6cbff6056f09c54d16868d35e5bdf6bd6ee641b6379c94d2d01afcb8,21519282,0x060d10dd8c4eaf7920f79012ba908a14315341f961d975b187c816cb5029c6da,22,front,0x8af9ca49688e52787f31742dc259002148efaa62,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":652564446052352}]",2.1934595619327353,2.1325595985616883,{UniswapV2}
0xdbd27e21c8e9b1599618ab3c29a6dc9b0a2bf5e9efe0101ab5d79342fa7e47e7,21519282,0x060d10dd8c4eaf7920f79012ba908a14315341f961d975b187c816cb5029c6da,23,victim,0x8af9ca49688e52787f31742dc259002148efaa62,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":652564446052352}]",2.1934595619327353,2.1325595985616883,{UniswapV2}
0xe75c9e0cbc1128347c69eec8f91971ccb20eb8df53959b89e591a4c8cfe4b5a9,21519282,0x060d10dd8c4eaf7920f79012ba908a14315341f961d975b187c816cb5029c6da,111,back,0x8af9ca49688e52787f31742dc259002148efaa62,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":652564446052352}]",2.1934595619327353,2.1325595985616883,{UniswapV2}
0x028c72a1dc450928d177c4afa76d451757446f45c604f5edb4b1c879759022c2,21519284,0x62041a614efd214dedea4819d79fd164349e5eb03ca87c984fffcb88dddf0596,10,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""2452396057034752"",""additionalAmount"":-19413047967744}]",0.00030018474429453713,16.01919771163982,{UniswapV2}
0x25860f92a9aa0ebbadb33799ecfb435ecf2ef5faea505b1642f60ed9a86facba,21519284,0x62041a614efd214dedea4819d79fd164349e5eb03ca87c984fffcb88dddf0596,11,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""2452396057034752"",""additionalAmount"":-19413047967744}]",0.00030018474429453713,16.01919771163982,{UniswapV2}
0x347de893329e249aa996a0b97396020bea1714d201d7c42fb6a814859b51a0a6,21519284,0x62041a614efd214dedea4819d79fd164349e5eb03ca87c984fffcb88dddf0596,14,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""2452396057034752"",""additionalAmount"":-19413047967744}]",0.00030018474429453713,16.01919771163982,{UniswapV2}
0x14c32d68d1fa06bf596634134be7d91f46022ee863600b733defeeb18b2c413b,21519284,0xe586f85eae2c848cbd1fac328f51e8e4a6fe8ab0c812ec8c98e48ba0f0997c7c,12,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""2452396057034752"",""additionalAmount"":-19413047967744}]",0.00030018474429453713,16.01919771163982,{UniswapV2}
0xaf88d2869bad3d4822f9a1d996aea341babbb0e0acf01d85c79b673c4b4e2703,21519285,0x859a67e9995c7f00db8ee0bce5d40f5b57b1adffaf44915c529d0c8c919834c3,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x009c1be34e50826f537f969e2a6f5236494e73da"",""amount"":""5146005702901760"",""additionalAmount"":-32533604401152}]",0,24.41225791303902,{UniswapV2}
0x4d2d76d7d59fc02d6b4ae59fd38824bae5aa2e3a0f03b043b921ccee12951c6e,21519285,0x859a67e9995c7f00db8ee0bce5d40f5b57b1adffaf44915c529d0c8c919834c3,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0x009c1be34e50826f537f969e2a6f5236494e73da"",""amount"":""5146005702901760"",""additionalAmount"":-32533604401152}]",0,24.41225791303902,{UniswapV2}
0x85d76872545575be494610a0b0c5ff7ae8125eed886bdb47fd17f12d3bc404ef,21519285,0x859a67e9995c7f00db8ee0bce5d40f5b57b1adffaf44915c529d0c8c919834c3,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x009c1be34e50826f537f969e2a6f5236494e73da"",""amount"":""5146005702901760"",""additionalAmount"":-32533604401152}]",0,24.41225791303902,{UniswapV2}
0x68eb7b134bbe6db197f1349911f037c6ab8acabfed651db284861028cc577663,21519288,0x2d7b96f0032563a0f5a9bcef959372d28c5518ba0375f56910701840653160db,2,front,0x000000d40b595b94918a28b27d1e2c66f43a51d3,,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""10280365000228864""}]",0.001258364744958681,44.427381415034574,{UniswapV2}
0x1eefaed7bf203104af188bab8add2273f29cabb20a8da3c4c24e1cf64b9a5bf9,21519288,0x2d7b96f0032563a0f5a9bcef959372d28c5518ba0375f56910701840653160db,3,victim,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""10280365000228864""}]",0.001258364744958681,44.427381415034574,{UniswapV2}
0xc2b195b43739d1fbf4d145d48ea927a53dba51b35264bb202b6f27691328da65,21519288,0x2d7b96f0032563a0f5a9bcef959372d28c5518ba0375f56910701840653160db,6,back,0x000000d40b595b94918a28b27d1e2c66f43a51d3,,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""10280365000228864""}]",0.001258364744958681,44.427381415034574,{UniswapV2}
0xfcbd0b7c16fd3c8567b4090a5a1f440511f70987511954c6a7cff903b1a61f23,21519288,0x5d3943dc87ee7fdf68c27cccbb77fa975cc5fce2292160b87fed6479bde7059f,4,victim,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""10280365000228864""}]",0.001258364744958681,44.427381415034574,{UniswapV2}
0xa6dca956a92a5f9627a6517b03203da37a358607319e1a983ff3d984b0887057,21519288,0x5d3943dc87ee7fdf68c27cccbb77fa975cc5fce2292160b87fed6479bde7059f,5,victim,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x000000d40b595b94918a28b27d1e2c66f43a51d3,"[{""address"":""0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04"",""amount"":""10280365000228864""}]",0.001258364744958681,44.427381415034574,{UniswapV2}
0x6fe39fc2f2fe776819d69ac2b9e50a89ffd2652c00f5c851a92d81f867bd9ca7,21519293,0xef13f2e7415762644f414e798efc8dae6f57f614ce06629a280d445c252eca88,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""175992853820866560"",""additionalAmount"":""-173783252060864512""}]",0,7.668648645616219,{UniswapV2}
0xead522efa98c474918c8a9181aac40f4324b157f70af17cff7c58562203075ed,21519293,0xef13f2e7415762644f414e798efc8dae6f57f614ce06629a280d445c252eca88,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""175992853820866560"",""additionalAmount"":""-173783252060864512""}]",0,7.668648645616219,{UniswapV2}
0xf7a4d1b41b2b3627e7f1870ff3b35d13fbf325ed2391ce6d1b9a1bfa30cdb646,21519293,0xef13f2e7415762644f414e798efc8dae6f57f614ce06629a280d445c252eca88,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xe67b191ca357085f3dee2faf1790b0ff3d51a8a4"",""amount"":""175992853820866560"",""additionalAmount"":""-173783252060864512""}]",0,7.668648645616219,{UniswapV2}
0x17021e8c7558ea7f3ae1f7d0aca94ceef0a5e635bc57275b8b14ff495bc72339,21519295,0x846067487caf2ce0694b00d4264b11ea5ef6f00372724960668078068ddf8566,2,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""799498333235183616"",""additionalAmount"":""-795760049535320064""}]",2687.347241169357,12.564206031672999,{UniswapV3}
0xacfa1ac95d8bc64f876f4a7f2cc2609505d7a1f181932853ee42d108f6613b0a,21519295,0x846067487caf2ce0694b00d4264b11ea5ef6f00372724960668078068ddf8566,3,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""799498333235183616"",""additionalAmount"":""-795760049535320064""}]",2687.347241169357,12.564206031672999,{UniswapV3}
0x90e6e7bc678bf7d1c8a03ae6ab0ae274130c3a4b25012f5571fabb322b29d599,21519295,0x846067487caf2ce0694b00d4264b11ea5ef6f00372724960668078068ddf8566,4,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""799498333235183616"",""additionalAmount"":""-795760049535320064""}]",2687.347241169357,12.564206031672999,{UniswapV3}
0x0f3fe7bdfe55a7defd7af1474aaac4733f43d6c863b26b3d6089c076aa0d3df2,21519296,0x311ae1f003ce3ae34040349355302184c1c27873470ddf32e2996aea7c796b90,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""68165184866150258"",""additionalAmount"":-375997937544}]",4.47135888403454,229.0991641832434,{UniswapV3}
0x948583ca272d339546a1224d0894db3dc7e9da329aa7677683b5d4e75eb2bce8,21519296,0x311ae1f003ce3ae34040349355302184c1c27873470ddf32e2996aea7c796b90,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""68165184866150258"",""additionalAmount"":-375997937544}]",4.47135888403454,229.0991641832434,{UniswapV3}
0x506cd6b2793211190c96112e75a72f841c7c577d8602ad28cd6a786429e065f0,21519296,0x311ae1f003ce3ae34040349355302184c1c27873470ddf32e2996aea7c796b90,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0x553afe6468949e0685959022217336717df5fbe8"",""amount"":""68165184866150258"",""additionalAmount"":-375997937544}]",4.47135888403454,229.0991641832434,{UniswapV3}
0x6848d1ad5d3aa5cc4b7dd166e42f60b013d2fa80a2452e5bfe0317675016c08f,21519299,0x57828e2db3495731de4c04c2977a3abb5d481a7eb3c5fdf2b1548dcdf212e1de,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""197121697533394944"",""additionalAmount"":""-192861433573146624""}]",662.5835577385258,23.36359097070619,{UniswapV2}
0x014824f1dd23b8798f8962dfcf4dbfad2a4fd7c63a2fb01e9218f9f8060131ef,21519299,0x57828e2db3495731de4c04c2977a3abb5d481a7eb3c5fdf2b1548dcdf212e1de,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""197121697533394944"",""additionalAmount"":""-192861433573146624""}]",662.5835577385258,23.36359097070619,{UniswapV2}
0x221243fd861baf9b6e5db5f0412a4063655ee2366e201cfb498a18a58c1d2492,21519299,0x57828e2db3495731de4c04c2977a3abb5d481a7eb3c5fdf2b1548dcdf212e1de,4,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""197121697533394944"",""additionalAmount"":""-192861433573146624""}]",662.5835577385258,23.36359097070619,{UniswapV2}
0x32a2bff140ace82a901ef2ac8d95511639ccf9fc72a3efa55d38653d6f907297,21519299,0xf606b05b9029112dffb17fa83df9dc68a5eb5cd0fcf1505bbb2a8c749525cca2,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""197121697533394944"",""additionalAmount"":""-192861433573146624""}]",662.5835577385258,23.36359097070619,{UniswapV2}
0x3c0773dd0a94806c20e566213a0ff44016ff3c66b7678117f9b6ea2637d1c30c,21519299,0xbf8f7904d4cce453ad808ba9495f72265bb207ba2c343cb92810c86ce290faaf,3,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""197121697533394944"",""additionalAmount"":""-192861433573146624""}]",662.5835577385258,23.36359097070619,{UniswapV2}
0x2479979a2733a8c1d7c4e351de8fb74979a5d7957ccf273be6c6e7c8c4d45e4f,21519300,0xe81909a55295926c2a1890da16f9aed486a01fec85a6d3fd3b5aed8ea68782fb,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":132394363453440,""additionalAmount"":""-132386623520768""}]",0.4450160964479643,11.47121451379265,{UniswapV2}
0xb67cad60401f1702ee48ec43f9513ed069cc84099cd7fae24f3ef64ca254a687,21519300,0xe81909a55295926c2a1890da16f9aed486a01fec85a6d3fd3b5aed8ea68782fb,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":132394363453440,""additionalAmount"":""-132386623520768""}]",0.4450160964479643,11.47121451379265,{UniswapV2}
0x368b4d0b1f072dc61d0aaddcea51b67db92625c658b25184438bc1ab29a59e9e,21519300,0xe81909a55295926c2a1890da16f9aed486a01fec85a6d3fd3b5aed8ea68782fb,2,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":132394363453440,""additionalAmount"":""-132386623520768""}]",0.4450160964479643,11.47121451379265,{UniswapV2}
0x5f577b7d55cefaa7b19cb18ca4f8dd257234e7d964e41bb1bcd28d6b3421b180,21519301,0xc13d94a77818cccf066a960d065bc7059359dab3d67e77529adb3f5baead2da6,0,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""18477946536198144"",""additionalAmount"":-387343450112}]",62.10977131820957,74.35298983470358,{UniswapV2}
0xe0cae599ec3469ee1ccbb8ec685e3e5348edac668b8eee2ff7e0d2027256c50d,21519301,0xc13d94a77818cccf066a960d065bc7059359dab3d67e77529adb3f5baead2da6,1,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""18477946536198144"",""additionalAmount"":-387343450112}]",62.10977131820957,74.35298983470358,{UniswapV2}
0xb152af43b06d99e3d56c9a8997ba5a1366ea057cb03474e34c912c33dba75d6d,21519301,0xc13d94a77818cccf066a960d065bc7059359dab3d67e77529adb3f5baead2da6,3,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""18477946536198144"",""additionalAmount"":-387343450112}]",62.10977131820957,74.35298983470358,{UniswapV2}
0xf423b70c833f3c99ab97bd0ac291caee647b072ec3485ae37d18cbdd375ab96c,21519301,0xcd55a0ca7768ce23092bba2c1a98cd7d87cdfcb8453e2717668d7def6ea8dcc5,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""18477946536198144"",""additionalAmount"":-387343450112}]",62.10977131820957,74.35298983470358,{UniswapV2}
0x0944751365b1df920bd1c62ed3862ebc88bfd4a70fee90f0207b2575a20f865e,21519302,0x40c56f10003d627e5cf6aa238d5983a0b9bfce4d480282c54f816e6172a72149,1,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""15726068014290149"",""additionalAmount"":-1939340563685}]",52.85990443736487,52.854302095537776,{UniswapV3}
0x444eec48533460e402ca9666ddf1d4a6bedfb2cd6fd42d37891b27cb2e812676,21519302,0x40c56f10003d627e5cf6aa238d5983a0b9bfce4d480282c54f816e6172a72149,2,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""15726068014290149"",""additionalAmount"":-1939340563685}]",52.85990443736487,52.854302095537776,{UniswapV3}
0x2a0ea19fbe19449a8617e319a737453ea5eed48d2805fa8a4648625ba792f196,21519302,0x40c56f10003d627e5cf6aa238d5983a0b9bfce4d480282c54f816e6172a72149,3,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""15726068014290149"",""additionalAmount"":-1939340563685}]",52.85990443736487,52.854302095537776,{UniswapV3}
0x93458655dd565b1b9282f21c6ec999f91d1e1f2e65e1cdfe9fcb4556cac850c4,21519304,0xf92d6168c76d422e9cd7757c2c35e8c52f51c4b7e061fc61ffbf41110a903f3e,10,front,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1726508886392832"",""additionalAmount"":-1100264505344}]",5.803300269466997,6.046922397762389,{UniswapV2}
0x4b089f14f63ea806e11a5bcedcab370321bf5cd905079a1dcf93f0addd86b558,21519304,0xf92d6168c76d422e9cd7757c2c35e8c52f51c4b7e061fc61ffbf41110a903f3e,11,victim,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1726508886392832"",""additionalAmount"":-1100264505344}]",5.803300269466997,6.046922397762389,{UniswapV2}
0xfe209e51064f073055324a25054781bd43dcd12d2a971a1595a7cd7af96f02f4,21519304,0xf92d6168c76d422e9cd7757c2c35e8c52f51c4b7e061fc61ffbf41110a903f3e,12,back,0x1f2f10d1c40777ae1da742455c65828ff36df387,,"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1726508886392832"",""additionalAmount"":-1100264505344}]",5.803300269466997,6.046922397762389,{UniswapV2}
